date,time,name.1,name.2,name.3,kit.ID,milkweed.ID,milkweed.status,percent.green,monarch1.stage,monarch1.length,monarch2.stage,monarch2.length,monarch3.stage,monarch3.length,monarch4.stage,monarch4.length,monarch5.stage,monarch5.length,more.monarchs.stage.length,leaf.damage,umbel.count,pod.count,stem.count,len.1,len.2,len.3,len.4,len.5,len.6,len.7,len.8,len.9,len.10,dia.1,dia.2,dia.3,dia.4,dia.5,dia.6,dia.7,dia.8,dia.9,dia.10,notes
3/31/2016,14:18,Cody Phipps,Fiona O'Keeffe,,4,516,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2016,14:20,Cody Phipps,Fiona O'Keeffe,,4,515,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2016,14:20,Cody Phipps,Fiona O'Keeffe,,4,514,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2016,14:22,Cody Phipps,Fiona O'Keeffe,,4,513,ALIVE,100,,,,,,,,,,,,2,0,0,5,6,29,19,27,5.5,,,,,,1.9,2.7,0.9,0.3,1.3,,,,,,some small holes from bugs
3/31/2016,15:29,Cody Phipps,Fiona O'Keeffe,,4,512,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2016,15:25,Cody Phipps,Fiona O'Keeffe,,4,511,ALIVE,100,,,,,,,,,,,,0,0,0,1,21,,,,,,,,,,2.4,,,,,,,,,,
3/31/2016,15:29,Cody Phipps,Fiona O'Keeffe,,4,510,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2016,15:27,Cody Phipps,Fiona O'Keeffe,,4,509,ALIVE,100,,,,,,,,,,,,0,0,0,1,6,,,,,,,,,,1.5,,,,,,,,,,
3/31/2016,15:33,Cody Phipps,Fiona O'Keeffe,,4,508,ALIVE,100,,,,,,,,,,,,0,0,0,3,11,9,9,,,,,,,,1.4,0.8,0.8,,,,,,,,
3/31/2016,15:35,Cody Phipps,Fiona O'Keeffe,,4,507,ALIVE,100,,,,,,,,,,,,0,0,0,2,6,8,,,,,,,,,0.6,0.9,,,,,,,,,
3/31/2016,14:30,Cody Phipps,Fiona O'Keeffe,,4,506,ALIVE,100,,,,,,,,,,,,0,0,0,1,17,,,,,,,,,,2.6,,,,,,,,,,
3/31/2016,15:36,Cody Phipps,Fiona O'Keeffe,,4,505,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orange marker
3/31/2016,14:33,Cody Phipps,Fiona O'Keeffe,,4,504,ALIVE,100,,,,,,,,,,,,0,0,0,1,20,,,,,,,,,,1.9,,,,,,,,,,
3/31/2016,14:35,Cody Phipps,Fiona O'Keeffe,,4,503,N.E.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no plant but some snails
